Id,GRNRef,InvoiceRef,Warehouse_ID,Warehouse_Code,Warehouse_Name,PurchaseOrder_ID,CreatedBy,UpdatedBy,ReceivedDate,UpdatedDate,CreatedDate,PurchaseOrder,ProductCatNo,UOM,POItem,Quantity,CancelQty,UnitPrice,CurrentQuantity,ProductModel,MainCat,SubCat,ShippingAddr1,ShippingAddr2,ShippingAddr3,ShippingCity,Shipping_State,Shipping_Country,UnreceivedQty,Supplier_Code,Supplier_Name
BEB88C5A-D50E-4F48-8B07-794E8582046C,GR000532,SAPPO 1001034 @ 5.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-02,2020-07-13,2017-10-02,PO000410,347060000000,SET,WHEEL - TRANSPORTATION ( 2PCS/ SET # 36),10,0,2.78,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,10,VT12027,AFAR SPORTS LTD
490B0F0A-A28B-4AE5-8B73-03EB467279F7,GR000535,SAPPO 1001034 @ 5.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-02,2020-07-13,2017-10-02,PO000410,365351000002,SET,ROLLER (ADJUSTMENT WHEEL - 2PCS/SET # 38),10,0,2.78,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,10,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,347060000000,SET,WHEEL - TRANSPORTATION ( 2PCS/ SET # 36),20,0,2.78,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,10,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,316001000002,UNIT,SPEAKER,20,0,10.2492,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,345359000003,UNIT,ROLLER - REAR (#21),40,0,43.5591,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,324655000006,UNIT,"PCB - CONTROLLER ( PCB BUTTON FOR PANEL ‘STOP,SPEED 3 & 12’)PCB - CONTROLLER ( PCB BUTTON FOR PANEL ‘STOP,SPEED 3 & 12’)",30,0,26.4771,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,322751000001,UNIT,FUSE (OVERLOAD PROTECTION DEVICE # 57),20,0,4.0997,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,320052000009,UNIT,POWER CORD C/W WIRE #54,20,0,13.6656,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,324655000000,UNIT,PCB - CONTROLLER (# 59),50,0,111.033,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,344305000001,UNIT,MOTOR - INCLINE (# 90),10,0,128.115,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,365201000000,SET,SIDE RAIL  (43 EDGING INCLUDE 44),20,0,19.6443,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,345353000004,UNIT,ROLLER - FRONT (#20),20,0,49.9649,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,321416000001,SET,CABLE SOCKET - CONSOLE TO PCB,20,0,2.7758,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,365456000005,UNIT,RUBBER STAND,50,0,5.5517,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,344301000005,UNIT,MOTOR (DC MOTOR # 58),30,0,249.8243,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,324654000008,UNIT,PCB - CONSOLE (#60),20,0,136.656,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
022B206F-193C-47F6-B553-C1622576118A,GR000587,"INV. NO. 201711095 @ 28.11.17 , SAPPO 1001034",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-12,2020-07-13,2017-12-12,PO000410,365351000002,SET,ROLLER (ADJUSTMENT WHEEL - 2PCS/SET # 38),30,0,2.78,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,10,VT12027,AFAR SPORTS LTD
0902C9C2-142F-4A36-A24A-B6F53C650642,GR000657,CONSIGMENT NOTE NO. 953 108 215 915 @ SAPPO 1001034,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D7E9E106-E1EA-4A23-8A3A-FFA544294DFE,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2018-02-01,2020-07-13,2018-02-01,PO000410,324663000003,UNIT,PCB - MP3,20,0,11.1033,0,AC2400,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12027,AFAR SPORTS LTD
3E3F3F21-C31A-4DF9-A03B-CFAB90ED2CE4,GR000578,AIRWAY BILL NUMBER: 3769237990,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,95C93642-4955-4116-B827-7D228895901F,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-11-24,2020-07-13,2017-11-24,PO000411,565458000012,UNIT,RUBBER HEAD (RUBBER COVER),200,0,2.1353,0,OL0300,PR,SI,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12060,"JIA SHIN INTERNATIONAL CO., LTD."
D7F9D8C4-9986-4D90-BBBC-B98A76642C10,GR000619,HEA1712129 @ SAPPO 1001047 ,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D341CE9E-0E45-44F8-A1C3-8A0424772637,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2018-01-15,2020-07-13,2018-01-15,PO000412,115251000015,UNIT,REMOTE CONTROLLER C/W CABLE/WIRE,50,0,139.9248,0,OG6228,PR,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
7ECDE180-AFE8-41A8-8074-DF97D42FB6B6,GR000593,HEA1711119 @ SAPPO 1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-22,2020-07-13,2017-12-22,PO000413,125755000004,UNIT,SENSOR - LIMIT DOWN (DOWN SENSOR BACKREST),20,0,0,0,OG6338,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
7ECDE180-AFE8-41A8-8074-DF97D42FB6B6,GR000593,HEA1711119 @ SAPPO 1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-22,2020-07-13,2017-12-22,PO000413,125754000005,UNIT,SENSOR - LIMIT UP (UP SENSOR BACKREST),20,0,0,0,OG6338,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
7ECDE180-AFE8-41A8-8074-DF97D42FB6B6,GR000593,HEA1711119 @ SAPPO 1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-22,2020-07-13,2017-12-22,PO000413,125754000004,UNIT,SENSOR - LIMIT UP (UP SENSOR BACKREST),20,0,0,0,OG5238,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
7ECDE180-AFE8-41A8-8074-DF97D42FB6B6,GR000593,HEA1711119 @ SAPPO 1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-12-22,2020-07-13,2017-12-22,PO000413,124652000003,UNIT,PCB - BACKREST ,30,0,0,0,OG5238,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
7C85B6A1-064C-4484-B097-BF3E24AEE5F9,GR000617,HEA1712129 @ SAPPO1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2018-01-15,2020-07-13,2018-01-15,PO000413,160203010001,UNIT,AIR BAG - ARMREST - UPPER - LEFT,40,0,0,0,OG6228,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
7C85B6A1-064C-4484-B097-BF3E24AEE5F9,GR000617,HEA1712129 @ SAPPO1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2018-01-15,2020-07-13,2018-01-15,PO000413,160208810000,UNIT,AIR BAG - FOOTREST CALVES - INNER & OUTER,100,0,0,0,OG7568,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
E699EA8F-C08A-43B7-B92D-8D914E13CE3F,GR000651,HEA1801114 @ SAPPO 1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2018-01-26,2020-07-13,2018-01-26,PO000413,144307000010,UNIT,MOTOR - ROLLING,20,0,0,0,OG6238,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
E3895174-28D5-4392-9017-796279F1E0DA,GR000678,HEA1801133 @ SAPPO 1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2018-03-05,2020-07-13,2018-03-05,PO000413,115251000028,UNIT,REMOTE CONTROLLER C/W CABLE WIRE,50,0,0,0,OG6338,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
F08293D0-037A-43FE-850E-F177EF006CB4,GR000686,SAPPO 1001044@ HEA1801102,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2018-03-29,2020-07-13,2018-03-29,PO000413,125762000001,UNIT,SENSOR SWITCH FOOT EXTEND,8,0,0,0,OG7568,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,2,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
ECCA1C2B-1487-4E94-8EAD-4256E7707BC4,GR000879,HEA1808117 @ SAPPO 1001044,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,D13A3B21-0D2A-4ED7-BBB8-B98E42534081,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2018-09-25,2020-07-13,2018-09-25,PO000413,145901860801,SET,SET - SHOULDER - BROWN - LEFT & RIGHT,50,0,0,0,OG7568,FOC,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
4E49C22D-27AA-401F-8F14-FC77AACE744B,GR000550,"QS17SP0915 @ 9.10.17 , SAPPO 1001045 @ 15.9.17",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,113B8F55-8F71-4561-A68F-F70186E1D93C,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-12,2020-07-13,2017-10-12,PO000414,361301000005,UNIT,BUTTON - CONSOLE (BUTTON BOARD #41),10,0,25.623,0,AC2900,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12040,NINGBO QISHENG SPORT EQUIPMENT
4E49C22D-27AA-401F-8F14-FC77AACE744B,GR000550,"QS17SP0915 @ 9.10.17 , SAPPO 1001045 @ 15.9.17",BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,113B8F55-8F71-4561-A68F-F70186E1D93C,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-12,2020-07-13,2017-10-12,PO000414,324655000002,UNIT,PCB - CONTROLLER (UPPER CONTROL PANEL #50),2,0,153.738,0,AC2900,PR,SE,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12040,NINGBO QISHENG SPORT EQUIPMENT
6F9237C9-0746-4D0A-82F1-41879833B900,GR000533,HEA1709101 @ 20.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,5CC7D33C-33C0-4A77-B6DC-88A2C8B48B81,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-02,2020-07-13,2017-10-02,PO000415,142502001502,UNIT,SET - FOOTREST - MAROON,10,0,0,0,OG7598,CL,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
6F9237C9-0746-4D0A-82F1-41879833B900,GR000533,HEA1709101 @ 20.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,5CC7D33C-33C0-4A77-B6DC-88A2C8B48B81,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-02,2020-07-13,2017-10-02,PO000415,142502000103,UNIT,SET - FOOTREST - FOX RED,10,0,0,0,OG7598,CL,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
6F9237C9-0746-4D0A-82F1-41879833B900,GR000533,HEA1709101 @ 20.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,5CC7D33C-33C0-4A77-B6DC-88A2C8B48B81,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-02,2020-07-13,2017-10-02,PO000415,142502002002,UNIT,SET - FOOTREST - ESPRESSO,20,0,0,0,OG7598,CL,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
4185731A-81B6-429A-A286-FC27BE2F774F,GR000554,SAPPO 1001046 @ 18.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,CED6292F-B598-40E5-A1B5-E4B435996641,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-30,2020-07-13,2017-10-30,PO000416,542907010001,SET,GEAR BOX - UPPER,20,0,64.2283,0,OZ0969,PR,SI,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12055,"SHENZHEN FORREST HEALTH EQUIPMENTS CO., LTD."
4185731A-81B6-429A-A286-FC27BE2F774F,GR000554,SAPPO 1001046 @ 18.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,CED6292F-B598-40E5-A1B5-E4B435996641,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-30,2020-07-13,2017-10-30,PO000416,542906110001,SET,GEAR BOX - LOWER,20,0,76.143,0,OZ0969,PR,SI,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12055,"SHENZHEN FORREST HEALTH EQUIPMENTS CO., LTD."
4185731A-81B6-429A-A286-FC27BE2F774F,GR000554,SAPPO 1001046 @ 18.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,CED6292F-B598-40E5-A1B5-E4B435996641,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-30,2020-07-13,2017-10-30,PO000416,544313000012,UNIT,MOTOR - VIBRATION (1.01.08.0390012V-02),30,0,1.7082,0,OZ0969,PR,SI,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12055,"SHENZHEN FORREST HEALTH EQUIPMENTS CO., LTD."
4185731A-81B6-429A-A286-FC27BE2F774F,GR000554,SAPPO 1001046 @ 18.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,CED6292F-B598-40E5-A1B5-E4B435996641,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-30,2020-07-13,2017-10-30,PO000416,551551000001,UNIT,CARBON BRUSH WITH SPRING (1.01.34.OTTS0000-01),40,0,0.1708,0,OZ0969,PR,SI,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12055,"SHENZHEN FORREST HEALTH EQUIPMENTS CO., LTD."
4185731A-81B6-429A-A286-FC27BE2F774F,GR000554,SAPPO 1001046 @ 18.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,CED6292F-B598-40E5-A1B5-E4B435996641,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-30,2020-07-13,2017-10-30,PO000416,520051000025,SET,SET ADAPTOR + POWER CORD ( ADAPTOR WITH POWER LINE),40,0,33.3099,0,OZ0969,PR,SI,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VT12055,"SHENZHEN FORREST HEALTH EQUIPMENTS CO., LTD."
82EB4C6E-0B4E-4E7A-B6F5-682DD8CCDFF1,GR000538,HEA1709203 @ 18.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,2168821C-5F37-4538-959A-FB90AE292850,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-03,2020-07-13,2017-10-03,PO000417,531611860003,SET,CLOTH - LEFT & RIGHT (#2),1,0,0,0,OF1728,SA,SI,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
B5428501-083E-4AC5-94C3-02450014E9C7,GR000537,HEA1709203 @ 18.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,7A008190-254B-4F0B-BA42-FADF90C06C3C,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-03,2020-07-13,2017-10-03,PO000418,115251000029,UNIT,REMOTE CONTROL - WIRELESS,40,0,0,0,OS3108,CL,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
B5428501-083E-4AC5-94C3-02450014E9C7,GR000537,HEA1709203 @ 18.9.17,BD3E5215-FDDB-4EC3-980D-551FC419DE3D,HQ11027,W/S3 - WH - SERV HQ,7A008190-254B-4F0B-BA42-FADF90C06C3C,MYPUR-SYAKILA,Noor Syakila Binti Noorul Din,2017-10-03,2020-07-13,2017-10-03,PO000418,124674000002,UNIT,PCB - ADAPTOR,60,0,0,0,OS3108,CL,MC,"Lot 130433, Jalan Canang Emas 7/KS 10","","",Telok Gong,Selangor,Malaysia,0,VG10191,XIAMEN COMFORT SCIENCE&TECHNO
